"id","full_name","created_at","description","language","issue_tmp_adoption_time","issue_tmp_adoption_sha","pr_tmp_adoption_time","pr_tmp_adoption_sha"
"39464018","apache/incubator-superset","2015-07-21T18:55:34Z","Apache Superset is a Data Visualization and Data Exploration Platform","Python","2016-10-26T18:03:05Z","8c5e4952727d7ff6e96e61c1a38de2e600b02208","2019-03-29T15:52:28Z","7059c52a791b98354bf050326425bcedda01ebc6"
"40345658","recharts/recharts","2015-08-07T06:50:27Z","Redefined chart library built with React and D3","TypeScript","2017-02-28T20:13:20Z","32d2f1f873343521419e977f6cd3b85b5d85f9f9","",""
"40508605","facebook/relay","2015-08-10T22:09:16Z","Relay is a JavaScript framework for building data-driven React applications.","JavaScript","2017-09-08T06:33:18Z","42a3a7c4189f45c3b4915ad6936374114a7b3911","",""
"40808571","yudai/gotty","2015-08-16T09:48:33Z","Share your terminal as a web application","Go","2017-08-12T11:35:25Z","21899e638b4adb83f520df447cf82b106c4366fd","",""
"40997482","vim/vim","2015-08-18T21:03:56Z","The official Vim repository","Vim script","2019-03-29T17:54:37Z","723d165c2fcd9f94af4e8719feda3b70c8f46868","",""
"41349039","dgraph-io/dgraph","2015-08-25T07:15:56Z","Native GraphQL Database with graph backend","Go","2017-11-22T06:36:25Z","1198e129e120535003cd3210ee2ed1e989705176","2020-03-28T02:31:26Z","6381dcfe0f66fe2965029f87624c71f189e0f1bb"
"41766002","ampproject/amphtml","2015-09-01T22:10:53Z","The AMP web component framework.","JavaScript","2016-03-08T03:25:24Z","ecd41626c55b516d881474bbb9f1a5ca0e6f5a2f","2017-01-26T05:40:33Z","96ad4afa0aa30bcc33704c7172cd7debb47bdd6a"
"41881900","microsoft/vscode","2015-09-03T20:23:38Z","Visual Studio Code","TypeScript","2016-03-11T10:00:29Z","71a1bef07257fb411fef59e10b97856da3c96012","2019-10-11T17:56:05Z","1cd8dce12c570e9b869a842dff8bedfbff223002"
"41912791","v2ray/v2ray-core","2015-09-04T11:42:53Z","A platform for building proxies to bypass network restrictions.","Go","2016-07-16T16:21:52Z","45423add40cae22682306f74ced276c8ba232cb5","2020-08-11T15:36:45Z","488e39948e2bdda84deae22ea8acb8d08a7e1752"
"41986369","pingcap/tidb","2015-09-06T04:01:52Z","TiDB is an open source distributed HTAP database compatible with the MySQL protocol ","Go","2016-03-25T22:00:53Z","709219ce2dd5a9a5e25ee53e47dc9a79581127d7","2018-06-04T07:28:20Z","7f755cdf134691547cd5bf7993fa31a3cc0688d7"
"42283287","preactjs/preact","2015-09-11T02:40:18Z","⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.","JavaScript","2020-02-15T00:57:02Z","aab67b4af258d983c2842b93799b586c1dff5383","",""
"42408804","traefik/traefik","2015-09-13T19:04:02Z","The Cloud Native Application Proxy","Go","2016-12-19T14:23:59Z","6adb346cee4f806812ae98a86e09f00020634c0d","2017-04-25T17:14:31Z","ccff8a80f535eee6cce5223dcb19c1f60fa99be5"
"42751014","zenorocha/clipboard.js","2015-09-18T23:04:55Z",":scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:","JavaScript","2016-02-19T03:40:00Z","3d13baa38550753daf6a58fba4ac37cf13d8be60","",""
"43441403","strapi/strapi","2015-09-30T15:34:48Z","? Open source Node.js Headless CMS to easily build customisable APIs","JavaScript","2016-03-18T10:12:50Z","de96d913dd0da97c1ac1e7352e51929c40b5f50a","2016-03-18T18:12:50Z","de96d913dd0da97c1ac1e7352e51929c40b5f50a"
"43695474","quasarframework/quasar","2015-10-05T15:45:36Z","Quasar Framework - Build high-performance VueJS user interfaces in record time","JavaScript","2017-03-12T15:11:14Z","542d550248f00da78f73a3c66d33066084ee4bd2","2017-03-13T00:13:07Z","807dcecd1b18c27d4869437e4b1d166ea7757f99"
"43723161","helm/helm","2015-10-06T01:07:32Z","The Kubernetes Package Manager","Go","2018-03-23T03:23:11Z","49cda9a81d4453f2e9b67f701dd1db9a48561bb4","2020-04-27T22:02:14Z","f7d1bfd0063a0d43aaef0764222a819fe3472056"
"44662669","dbeaver/dbeaver","2015-10-21T08:26:28Z","Free universal database tool and SQL client","Java","2018-08-19T02:17:23Z","38f22a6d2ce809012b2e1e674fa83ad0dc7e4536","",""
"44838949","apple/swift","2015-10-23T21:15:07Z","The Swift Programming Language","C++","","","2016-02-27T05:26:06Z","6a76ad3475bbea9412f23d810e23448e70afcefb"
"44998092","JohnCoates/Aerial","2015-10-26T21:21:31Z","Apple TV Aerial Screensaver for Mac","Swift","2017-11-12T05:32:48Z","2535dc06548f20b8c627ad5cfda11deb0e73b896","",""
"45055693","balena-io/etcher","2015-10-27T16:53:23Z","Flash OS images to SD cards & USB drives, safely and easily.","TypeScript","2016-06-28T02:54:56Z","74d436f4f5aa2d8ba33be27879e4e3da074b31ab","",""
"45261969","android/plaid","2015-10-30T16:10:56Z","An Android app which provides design news & inspiration as well as being an example of implementing material design.","Kotlin","","","2019-03-27T19:32:49Z","5b8a1b9dcee3e12eca2b4d66f97b1d39f309cd7f"
"45431898","bvaughn/react-virtualized","2015-11-03T00:48:07Z","React components for efficiently rendering large lists and tabular data","JavaScript","2016-05-20T23:59:22Z","a14dac8126153668e1aed867f57e8bd23c3f1418","2018-06-03T09:32:40Z","dcef5bcda3b5ca268d780cbd437d4f3ee1f8b6de"
"45717250","tensorflow/tensorflow","2015-11-07T01:19:20Z","An Open Source Machine Learning Framework for Everyone","C++","2016-02-18T09:26:16Z","f2805c104904f7539efb0a70ec2a8d34d820ad8c","",""
"45721011","apache/skywalking","2015-11-07T03:30:36Z","APM, Application Performance Monitoring System","Java","2017-04-29T23:20:32Z","d4c4b0bd4080d8b71c8a47afed776a6b1711fe2b","2018-01-16T17:07:14Z","b4ceba6cf164598c02a32b9b34974d615a5b652c"
"45942274","enzymejs/enzyme","2015-11-10T21:45:38Z","JavaScript Testing utilities for React","JavaScript","2016-12-28T18:27:45Z","c2545d9d8637d2b6a4d1f2d117b45a70f578baf5","",""
"46273445","transloadit/uppy","2015-11-16T12:32:33Z","The next open source file uploader for web browsers :dog: ","JavaScript","2019-03-21T00:38:15Z","f1e6cc65ff925703365c8d03541f9081533f09de","",""
"46806184","helm/charts","2015-11-24T17:05:28Z","Curated applications for Kubernetes","Go","2017-05-26T08:26:01Z","e05e625b9328212501e20e015bca48b6dbb1e7ba","2017-11-22T05:24:41Z","047c5c46405c01eabbcf19c9dfbc6087f4ff0c8e"
"47023603","xuxueli/xxl-job","2015-11-28T12:59:34Z","A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）","Java","2017-08-06T20:04:58Z","dda4285f3df8c6c2251ac250b5e76d6c5fcb0300","2017-08-06T20:04:58Z","dda4285f3df8c6c2251ac250b5e76d6c5fcb0300"
"47071941","redux-saga/redux-saga","2015-11-29T16:58:12Z","An alternative side effect model for Redux apps","JavaScript","2018-05-12T03:41:29Z","9ce956973c300ad2e597fff30195274e02754bf1","2018-07-23T16:08:25Z","9ffb0cebe46dec8b8afb353264d5592a966369d9"
"47394776","lerna/lerna","2015-12-04T09:36:55Z",":dragon: A tool for managing JavaScript projects with multiple packages.","JavaScript","2017-03-21T05:06:06Z","32c5a2fca62b199cb343d06b2b9fe7425b45a961","2017-03-21T05:06:06Z","32c5a2fca62b199cb343d06b2b9fe7425b45a961"
"48378947","fatedier/frp","2015-12-21T15:24:59Z","A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.","Go","2017-03-09T22:53:32Z","f00a28598f64809d5e88ea8306174640387e4a89","",""
"48610662","acmesh-official/acme.sh","2015-12-26T12:56:33Z","A pure Unix shell script implementing ACME client protocol","Shell","2016-11-02T23:02:42Z","c243829234b334846327dd88d16ffcd3492f64eb","2016-11-17T13:40:10Z","2ce2a15fc6e5a77315db234483abe594bf8fe8c8"
"48626335","vuejs/vue-cli","2015-12-26T23:11:20Z","?️ Standard Tooling for Vue.js Development","JavaScript","2020-07-28T12:58:54Z","f99079cbb053d539a4e4048770a8a4154407298a","2019-08-12T22:23:49Z","6918792043fa800eade3c5223d4c3d16c655a4d1"
"49016322","angular/components","2016-01-04T18:50:02Z","Component infrastructure and Material Design components for Angular","TypeScript","2016-03-10T02:06:24Z","98eeaf0752ed5f98d51967398a55c4efe79305d2","",""
"49217007","hwdsl2/setup-ipsec-vpn","2016-01-07T16:44:12Z","Scripts to build your own IPsec VPN server, with IPsec/L2TP and Cisco IPsec on Ubuntu, Debian and CentOS","Shell","2020-07-17T13:21:50Z","bde54094b832bd6d2f2b16d6290f375614c9ca97","",""
"49609581","PowerShell/PowerShell","2016-01-13T23:41:35Z","PowerShell for every system!","C#","2016-04-22T22:12:03Z","e111f0301b0f2288a74a19b9b3cdd773e8ce76c1","2016-04-23T06:28:23Z","0130c9bfa7b75bd10053fd7b007a71157493f667"
"49910095","vapor/vapor","2016-01-18T22:37:52Z","? A server-side Swift web framework.","Swift","2018-02-23T15:10:04Z","57980d6c8e47facc444d4968e5ae0e302650e808","2018-02-23T06:55:48Z","132de1bd89020f81a67b8a98c4a9dbf44dc70a77"
"49970642","yarnpkg/yarn","2016-01-19T17:39:16Z","?? Fast, reliable, and secure dependency management.","JavaScript","2020-01-27T17:16:16Z","d2c3a485e0c52a0bf855611e7065ca533ecf4f2d","2016-09-20T09:43:40Z","2e8c1b9ee349fba4e2d821fef3cf75840887d4eb"
"50264296","jgthms/bulma","2016-01-23T23:48:34Z","Modern CSS framework based on Flexbox","CSS","2016-04-11T01:47:14Z","4d3aa5a51f8eb1a0e1eea148df050ea1d83b378e","2016-04-11T01:47:14Z","4d3aa5a51f8eb1a0e1eea148df050ea1d83b378e"
"50447720","raywenderlich/swift-algorithm-club","2016-01-26T17:56:12Z","Algorithms and data structures in Swift, with explanations!","Swift","2017-04-20T18:39:21Z","93aad5ea36a1f09d62c8c877675877097e9b29fc","2017-04-20T18:39:21Z","93aad5ea36a1f09d62c8c877675877097e9b29fc"
"50603846","parse-community/parse-server","2016-01-28T18:29:14Z","API server module for Node/Express","JavaScript","2016-02-26T18:50:27Z","dd771d429eb90dba077e851627f75646f4ad8103","",""
"50709152","kataras/iris","2016-01-30T04:36:48Z","The fastest HTTP/2 Go Web Framework. AWS Lambda, gRPC, MVC, Unique Router, Websockets, Sessions, Test suite, Dependency Injection and more. A true successor of expressjs and laravel | 谢谢 https://github.com/kataras/iris/issues/1329 |","Go","2016-10-14T08:52:03Z","22b60d68715ecc3ee92264ab2f6298c4957eb469","2016-10-14T08:52:03Z","22b60d68715ecc3ee92264ab2f6298c4957eb469"
"51117837","tensorflow/models","2016-02-05T01:15:20Z","Models and examples built with TensorFlow","Python","2020-02-21T03:26:35Z","d5c41a9009e65469903269c23c6c6afbc793b8ae","2020-05-06T01:00:25Z","9c1429cf48c56d9ee47d5e35f3253a51e257db13"
"51728141","airyland/vux","2016-02-15T03:23:27Z","Mobile UI Components based on Vue & WeUI","Vue","2016-03-28T14:10:39Z","c89e14eb1866cb021cbe27cc11de2ab4a693fbe1","2016-07-19T15:42:28Z","12416b051bbbfb5c387df38a67316f753da464bd"
"51980455","alacritty/alacritty","2016-02-18T05:02:30Z","A cross-platform, GPU-accelerated terminal emulator","Rust","2017-08-29T23:32:14Z","4bbcb52514f98dd3c2550dad9e9caf8e2424cf15","2019-12-01T10:15:21Z","918ce9dead33cdb3ee4bbd016cd177313981151c"
"52113921","facebook/draft-js","2016-02-19T20:18:26Z","A React framework for building text editors.","JavaScript","2016-07-06T08:09:19Z","6aa7d70b5706ac41a930ad60a07b359c6859fdff","2016-07-06T00:09:19Z","6aa7d70b5706ac41a930ad60a07b359c6859fdff"
"52281283","tootsuite/mastodon","2016-02-22T15:01:25Z","Your self-hosted, globally interconnected microblogging community","Ruby","2017-04-04T20:46:08Z","be2e7e18029d1b461decb0771d2b075ddc959e48","",""
"52630616","apollographql/apollo-client","2016-02-26T20:25:00Z",":rocket: A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server","TypeScript","2017-01-31T07:23:34Z","c31065e90e4ce7d75fc63b3f9ca6bfd02456e844","2016-05-03T05:10:55Z","e9d91fa489584e0b1fa85a5c0421a2255cdc1c79"
"52773157","typeorm/typeorm","2016-02-29T07:41:14Z","ORM for TypeScript and JavaScript (ES7, ES6, ES5). Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, SAP Hana, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms.","TypeScript","2018-01-19T21:36:34Z","f8ee07754463648f10e70c50cd59ebcf12c546a6","",""
"53127403","ctripcorp/apollo","2016-03-04T10:24:23Z","Apollo（阿波罗）是携程框架部门研发的分布式配置中心，能够集中化管理应用不同环境、不同集群的配置，配置修改后能够实时推送到应用端，并且具备规范的权限、流程治理等特性，适用于微服务配置管理场景。","Java","2019-12-08T15:05:42Z","506e36ecaa3cff2f58c1b030f1d2cbcfc36ec55a","2019-12-08T15:24:37Z","9c75d908f85829f9e60eb272256e610a8a1f3366"
"53238813","Homebrew/brew","2016-03-06T05:08:38Z","? The missing package manager for macOS (or Linux)","Ruby","2016-02-18T16:19:17Z","bcc5591702968d011af61586a3917413455b0981","2016-02-18T16:19:17Z","81c97e1686b64f969b9af71c5142e6fb20d42ee2"
"53266139","BoostIO/Boostnote","2016-03-06T17:06:07Z","A markdown editor for developers on Mac, Windows and Linux.","JavaScript","2017-07-06T12:44:19Z","ecd5daaf55af4ef8d40566455253c4da67406abe","2018-10-18T13:29:47Z","6244e440332efaec00a523c9dce5315f99f85721"
"53370988","GoogleChrome/lighthouse","2016-03-08T01:03:11Z","Automated auditing, performance metrics, and best practices for the web.","JavaScript","2018-05-22T01:11:21Z","5d366d573f7c9b744cd0b0ad62d55725d618a9c1","2018-05-22T01:11:21Z","5d366d573f7c9b744cd0b0ad62d55725d618a9c1"
"53631945","BurntSushi/ripgrep","2016-03-11T02:02:33Z","ripgrep recursively searches directories for a regex pattern","Rust","2018-02-03T22:18:31Z","e9d448e93bb4e1fb3b0c1afc29adb5af6ed5283d","",""
"53632140","zyedidia/micro","2016-03-11T02:06:28Z","A modern and intuitive terminal-based text editor","Go","2016-09-06T23:24:55Z","c0282c4a3c8097c212fc6ddae255b5584c17a42c","",""
"53809090","juliangarnier/anime","2016-03-13T21:37:45Z","JavaScript animation engine","JavaScript","2019-01-09T17:26:12Z","8c7185e00d95eeae0e996e0ac00e251fa9ec06ec","",""
"54173593","storybookjs/storybook","2016-03-18T04:23:44Z","? The UI component explorer. Develop, document, & test for React, Vue, Angular, Ember, Web Components, & more!","TypeScript","2017-12-05T04:49:14Z","69ccaa33b744dc8250d424518be295bd660baf66","2017-04-03T01:57:30Z","e1067044d56976303b051d403a877926b0e63cd6"
"54994103","popperjs/popper-core","2016-03-29T17:00:47Z","?Positioning tooltips and popovers is difficult. Popper is here to help!","JavaScript","2020-01-13T23:57:40Z","ae3dbf13314d6801ad7fc112bf990fe6a8034a53","2020-01-14T00:27:22Z","c6972d7785c97bfb0d2e80846c0398946cf9d047"
"55886798","CymChad/BaseRecyclerViewAdapterHelper","2016-04-10T07:40:11Z","BRVAH:Powerful and flexible RecyclerAdapter","Java","2018-09-26T22:53:25Z","2a936c1880e4da59f9353a178eb432dfcd8b356c","2019-02-20T11:58:04Z","963692ea08f6596f5019566684a3265833b9ea02"
"56315715","GeekyAnts/NativeBase","2016-04-15T11:37:23Z","Essential cross-platform UI components for React Native","JavaScript","2016-12-28T19:03:27Z","ce5a645bc4bfd5946c9bd37f5d1971435f08a3c9","",""
"56353740","kubernetes/minikube","2016-04-15T22:38:35Z","Run Kubernetes locally","Go","2016-08-16T00:52:45Z","6e94e993c9d631fbf3306802fd864223ebf9a1ab","2019-10-02T04:37:52Z","911b96dcfb09fed3e2d8531e2c39df0ee18f0968"
"56899284","Kong/insomnia","2016-04-23T03:54:26Z","The Open Source API Client and Design Platform for GraphQL and REST ->","JavaScript","2019-12-12T23:48:56Z","97ae19eaf17494bb2274ba9d605ac1de05ae0244","2017-04-13T07:43:19Z","c04fdf4ec890d6bf85f402f2fcc346c6611da302"
"57167764","xi-editor/xi-editor","2016-04-26T23:03:23Z","A modern editor with a backend written in Rust.","Rust","2018-01-12T16:56:19Z","b7323e8b320dbc01b39d870e931401dc77b4f88b","2018-10-05T11:15:31Z","84d311a74b010d0ae221d12e726a2a2e3dfdc336"
"58034548","google/flexbox-layout","2016-05-04T08:11:22Z","Flexbox for Android ","Kotlin","2017-05-26T09:02:07Z","28f3703a41a22043fb15cd9fa51d2630a6c7a352","",""
"58842707","trailofbits/algo","2016-05-15T03:42:48Z","Set up a personal VPN in the cloud","Python","2016-11-26T20:42:04Z","d708750bd1df2642d353cd3c4a2a3295ed80f4c9","2018-09-14T21:22:27Z","4e5103986c154dc3f13c22c30d8f2a3cff03b686"
"59010815","ElemeFE/mint-ui","2016-05-17T09:54:10Z","Mobile UI elements for Vue.js","Vue","2016-08-17T19:05:45Z","07b7ca9ae7b324b18ae18ee7c4e53755a39f6575","2016-09-21T21:23:43Z","2fe2ab5945c463245f0b6ada5429423db3ce285b"
"59114705","nosir/cleave.js","2016-05-18T12:45:03Z","Format input text content when you are typing...","JavaScript","2017-11-09T19:01:03Z","8eb0ba1ee49cbb093ccc289ae234f34b6f2261b5","",""
"59239347","portainer/portainer","2016-05-19T20:15:28Z","Making Docker and Kubernetes management easy.","JavaScript","2016-10-05T05:56:49Z","fde0d3ea9f11975facaca988d77d3ab9f400108e","",""
"59652928","akveo/ngx-admin","2016-05-25T10:09:03Z","Customizable admin dashboard template based on Angular 10+","TypeScript","2018-01-15T21:46:00Z","c5e92b2cc57a6c342ab9c76a47d95032b2d19622","2018-01-15T21:46:00Z","c5e92b2cc57a6c342ab9c76a47d95032b2d19622"
"59996401","YMFE/yapi","2016-05-30T09:09:09Z","YApi 是一个可本地部署的、打通前后端及QA的、可视化的接口管理平台","JavaScript","2017-11-27T15:23:05Z","cd4242783fdc2a6413e4ab6bf9791c958281aa8a","",""
"60273704","mozilla/DeepSpeech","2016-06-02T15:04:53Z","DeepSpeech is an open source speech-to-text engine which can run in real time on devices ranging from a Raspberry Pi 4 to high power GPU servers.","C++","2017-11-28T02:40:59Z","f1bb852a5ee524c705366ba841c0de77c7fbdb9a","",""
"60630844","microsoft/monaco-editor","2016-06-07T16:56:31Z","A browser based code editor","JavaScript","2016-09-14T17:26:36Z","966c0823e1d6fb13d4da845fb459d86c0173482a","",""
"60844036","shadowsocks/ShadowsocksX-NG","2016-06-10T11:49:00Z","Next Generation of ShadowsocksX","Swift","2017-02-05T14:34:52Z","78606ca3967cb3d64977ad9a2a4375cea39b2538","",""
"61412022","ianstormtaylor/slate","2016-06-18T01:52:42Z","A completely customizable framework for building rich text editors. (Currently in beta.)","TypeScript","2017-04-29T03:14:34Z","4cd1ddebd097729fdb2a26cf9d0c8f08e1a606da","2018-05-03T05:25:51Z","131eec17787d8d6d76ddf032ff86f45fbfc99570"
"61421257","eggjs/egg","2016-06-18T06:53:23Z","? Born to build better enterprise frameworks and apps with Node.js & Koa","JavaScript","2016-07-13T06:31:35Z","a13fa5942d0f2de2087705a0900d3b151b8860ea","2016-07-13T14:31:35Z","a13fa5942d0f2de2087705a0900d3b151b8860ea"
"61715431","Binaryify/NeteaseCloudMusicApi","2016-06-22T11:58:03Z","网易云音乐 Node.js API service","JavaScript","2017-06-27T15:50:57Z","b940bbf53b79d5c07291bb50606084fded029618","",""
"61872036","dvajs/dva","2016-06-24T09:06:16Z","? React and redux based, lightweight and elm-style framework. (Inspired by elm and choo)","JavaScript","2017-09-02T11:47:28Z","841f29eb9bb24bb1bf66bd7500e55e3b6864cc70","2019-04-10T17:14:11Z","99ec56cbedbdba7e3e91befe341f109e038363c6"
"62367558","vercel/hyper","2016-07-01T06:01:21Z","A terminal built on web technologies","TypeScript","2016-10-22T09:34:44Z","7d0c81402ee543e29dd1ad971ac132070ff28e5e","2016-10-22T09:34:44Z","7d0c81402ee543e29dd1ad971ac132070ff28e5e"
"63226588","marmelab/react-admin","2016-07-13T07:58:54Z","A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6, React and Material Design","TypeScript","2017-10-04T04:40:07Z","a483e99b7a21eadc1dfc99a2e926992dcdd2daee","",""
"63476337","TheAlgorithms/Python","2016-07-16T09:44:01Z","All Algorithms implemented in Python","Python","","","2020-01-14T02:56:06Z","b492e6441708fc82e85d44cc87353178afd85342"
"63537249","facebook/create-react-app","2016-07-17T14:55:11Z","Set up a modern web app by running one command.","JavaScript","2016-09-18T04:15:09Z","6bdd33564511d4c113b7bf03fe2262c0ce70cd29","2017-03-08T03:49:34Z","8885f8f769937afe1890d3f4f162ee5c51ed0189"
"63539055","jaywcjlove/awesome-mac","2016-07-17T15:33:47Z"," Now we have become very big, Different from the original idea. Collect premium software in various categories.","JavaScript","2018-03-31T20:15:17Z","ddc6b2efe933b8010cc132f62a0bbf5d1d0e2e7e","2018-03-31T20:15:17Z","ddc6b2efe933b8010cc132f62a0bbf5d1d0e2e7e"
"64355429","iview/iview","2016-07-28T01:52:59Z","A high quality UI Toolkit built on Vue.js 2.0","Vue","2016-12-15T09:39:00Z","10f622acb9b55d9c0f3ff6dcbe1114530a6d62af","2017-09-01T15:29:50Z","36d58d07ca406bafb47af2779eba3a71fa4d1a94"
"64558143","Blankj/AndroidUtilCode","2016-07-30T18:18:32Z",":fire: Android developers should collect the following utils(updating).","Java","2018-05-30T12:05:33Z","aa60f5a822ffaf3a0a2ef2ce23e7cb5485b61ddb","",""
"65214191","envoyproxy/envoy","2016-08-08T15:07:24Z","Cloud-native high-performance edge/middle/service proxy","C++","2017-10-28T04:22:37Z","812aa6ac1c6828aa4fcfcdec4bed4fb5bc6d40ae","2017-10-28T04:22:37Z","812aa6ac1c6828aa4fcfcdec4bed4fb5bc6d40ae"
"65600975","pytorch/pytorch","2016-08-13T05:26:41Z","Tensors and Dynamic neural networks in Python with strong GPU acceleration","C++","2017-12-12T06:35:25Z","d84033dc6b3d72f63455cf64b0a6bf11ca55169d","2017-12-04T11:18:01Z","07904eaed91cdf44f9a6737bdc6cc4af59ee88e4"
"65794292","styled-components/styled-components","2016-08-16T06:41:32Z","Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress ?","JavaScript","2016-10-15T23:17:07Z","9d3be8abf3d352e8252647b186734e33d8997ab1","",""
"67274736","ElemeFE/element","2016-09-03T06:19:26Z","A Vue.js 2.0 UI Toolkit for Web","Vue","2016-09-07T13:00:29Z","a5c4f35c994998c14f804d8689742a0985960d93","2016-09-07T13:00:29Z","a5c4f35c994998c14f804d8689742a0985960d93"
"67481986","Tencent/tinker","2016-09-06T06:57:52Z","Tinker is a hot-fix solution library for Android, it supports dex, library and resources update without reinstall apk.","Java","2017-04-01T14:54:50Z","2c104387295f556967df50c6bc82704bd5a136c4","",""
"67508428","jgraph/drawio","2016-09-06T12:59:15Z","Source to app.diagrams.net","JavaScript","2020-01-28T17:42:41Z","ed0eec849e0b74579270cab440a3b099c32915d3","",""
"67709808","react-native-elements/react-native-elements","2016-09-08T14:21:41Z","Cross Platform React Native UI Toolkit","JavaScript","2017-04-07T18:15:49Z","fca4ba526462431e1878df80f06f94a5af3694d6","",""
"67962648","vuetifyjs/vuetify","2016-09-12T00:39:35Z","? Material Component Framework for Vue","TypeScript","2017-03-26T13:23:42Z","ad22eab69a5940c5b235daac2a75da156254debe","2017-12-11T19:19:02Z","e8ca8bc22d08997a2033692955789343b2011009"
"69164196","prisma/prisma1","2016-09-25T12:54:40Z","? Database Tools incl. ORM, Migrations and Admin UI (Postgres, MySQL & MongoDB)","Scala","2017-09-12T12:38:52Z","09cddffb9a8546d2e0e42a44841164d488710676","",""
"69629434","FreeCodeCampChina/freecodecamp.cn","2016-09-30T03:13:43Z","FCC China open source codebase and curriculum. Learn to code and help nonprofits.","CSS","2016-02-18T14:28:22Z","446fa62f88cde93f511ebdbb24ad758f4b4cb5b5","2016-02-18T14:28:22Z","446fa62f88cde93f511ebdbb24ad758f4b4cb5b5"
"69798748","verekia/js-stack-from-scratch","2016-10-02T13:31:23Z","?️⚡ Step-by-step tutorial to build a modern JavaScript stack.","JavaScript","2016-10-31T18:03:44Z","17767e213c2fe053a72075667abf9df26143f253","",""
"70107786","vercel/next.js","2016-10-05T23:32:51Z","The React Framework","JavaScript","2018-05-14T23:12:09Z","f88aa60bec7b2054487aade4ae92dfca0ec835d7","",""
"70198664","airbnb/lottie-ios","2016-10-06T22:38:38Z","An iOS library to natively render After Effects vector animations","Swift","2017-08-16T05:30:38Z","eaad28f4cef5fb7fc93e176fcce3a84fb688224e","",""
"70198875","airbnb/lottie-android","2016-10-06T22:42:42Z","Render After Effects animations natively on Android and iOS, Web, and React Native","Java","2017-02-04T03:37:28Z","49783f23f93515b40a0ba81a0540242ea27b2b4c","",""
"71939872","palantir/blueprint","2016-10-25T21:17:50Z","A React-based UI toolkit for the web","TypeScript","2016-11-14T07:52:41Z","480f5859992215069f5f39a3e6a20e1dd395d8e6","2016-11-14T07:52:41Z","480f5859992215069f5f39a3e6a20e1dd395d8e6"
"71948498","localstack/localstack","2016-10-25T23:48:03Z","?  A fully functional local AWS cloud stack. Develop and test your cloud & Serverless apps offline!","Python","2017-07-31T22:25:41Z","d8ccb2c978709f27394f51f1b07c4f443d23dbc3","2017-03-30T16:16:54Z","a2121e38c92de0ddc73cffc316a13fb3c064124c"
"71995937","nuxt/nuxt.js","2016-10-26T11:18:47Z","The Intuitive Vue Framework","JavaScript","2018-03-28T16:01:09Z","5e6ff01f300c728d88281aaf2ca4cea0310512b9","2018-09-03T17:30:25Z","3a0f094a7afe33f006a6c9e3ab411cd740967ac1"
"72495579","go-gitea/gitea","2016-11-01T02:13:26Z","Git with a cup of tea, painless self-hosted git service","Go","2016-02-18T02:22:58Z","2fdf8fc938295b95cbe6efb7cddb1b87c2fb81ee","2016-02-17T23:15:11Z","b97780ba51f13ad925868b0089e3da4fc043fc6d"
"72717562","alibaba/ice","2016-11-03T06:59:15Z","?  Simple and friendly front-end development system（飞冰，简单而友好的前端研发体系 ）https://ice.work/","TypeScript","2020-02-21T03:36:44Z","f8971fb06d1c1a62048653e1b1b445df2af6c9e4","",""
"73614722","CarGuo/GSYVideoPlayer","2016-11-13T12:34:31Z","视频播放器（IJKplayer、ExoPlayer、MediaPlayer），HTTPS，支持弹幕，外挂字幕，支持滤镜、水印、gif截图，片头广告、中间广告，多个同时播放，支持基本的拖动，声音、亮度调节，支持边播边缓存，支持视频自带rotation的旋转（90,270之类），重力旋转与手动旋转的同步支持，支持列表播放 ，列表全屏动画，视频加载速度，列表小窗口支持拖动，动画效果，调整比例，多分辨率切换，支持切换播放器，进度条小窗口预览，列表切换详情页面无缝播放，rtsp、concat、mpeg。 ","Java","2018-03-21T14:24:17Z","53a77cba042fd92019a4ff3a217f2a28879768d7","",""
"73648678","forem/forem","2016-11-13T23:02:13Z","For empowering community ?","Ruby","2018-02-28T21:11:08Z","301c6080e3f64139ea339d37d8c151521bc07177","2018-08-09T00:40:20Z","40f49971997b4d62e1ca5a968976b3a369f0a8aa"
"73681508","Tencent/wepy","2016-11-14T08:06:56Z","小程序组件化开发框架","JavaScript","2017-12-14T17:09:36Z","e96124ad8db250d7c25a06ef80d4eda64321e005","2017-12-24T21:51:15Z","2e0d6fc5257380d723cff374bd0e07946a7df139"
"74175805","istio/istio","2016-11-18T23:57:21Z","Connect, secure, control, and observe services.","Go","2017-08-17T23:54:56Z","353782d8f90fb563ba25360236530544faff6d89","2019-06-24T01:52:49Z","1afefefc86ca31f222f4193f0d6cd1bfcaef3c85"
